version;id;name;faulty;ef;ep;nf;np;tarantula;ochiai;tarantula_rank;ochiai_rank
23;129;org.joda.time.field.RemainderDateTimeField(org.joda.time.field.DividedDateTimeField);False;0;21;1;3807;0.0;0.0;1729.5;1729.5
23;3180;org.joda.time.field.MillisDurationField.getMillis(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1944;org.joda.time.LocalDateTime.hourOfDay();False;0;12;1;3816;0.0;0.0;1729.5;1729.5
23;1249;org.joda.time.field.DelegatedDateTimeField.isLenient();False;0;16;1;3812;0.0;0.0;1729.5;1729.5
23;2429;org.joda.time.base.BaseSingleFieldPeriod.setValue(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2929;org.joda.time.field.BaseDateTimeField.toString();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;1511;org.joda.time.DateMidnight.minus(long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2679;org.joda.time.field.AbstractPartialFieldProperty.getAsText(java.util.Locale);False;0;14;1;3814;0.0;0.0;1729.5;1729.5
23;3195;org.joda.time.field.ScaledDurationField.add(long,long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1142;org.joda.time.DateTime.withDayOfWeek(int);False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;1699;org.joda.time.base.BaseDuration.toIntervalTo(org.joda.time.ReadableInstant);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;672;org.joda.time.base.AbstractInstant.hashCode();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;138;org.joda.time.DateTimeFieldType.dayOfWeek();False;0;217;1;3611;0.0;0.0;1729.5;1729.5
23;177;org.joda.time.chrono.AssembledChronology.millisOfSecond();False;0;689;1;3139;0.0;0.0;1729.5;1729.5
23;2889;org.joda.time.chrono.GJEraDateTimeField.getMaximumValue();False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;733;org.joda.time.convert.ReadableIntervalConverter.<clinit>();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2770;org.joda.time.YearMonth();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;3379;org.joda.time.format.ISODateTimeFormat.basicOrdinalDateTime();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1112;org.joda.time.format.DateTimeFormatterBuilder$TextField(org.joda.time.DateTimeFieldType,boolean);False;0;91;1;3737;0.0;0.0;1729.5;1729.5
23;1211;org.joda.time.DateTime$Property.addWrapFieldToCopy(int);False;0;11;1;3817;0.0;0.0;1729.5;1729.5
23;3009;org.joda.time.tz.DateTimeZoneBuilder$RuleSet.buildTailZone(java.lang.String);False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;2379;org.joda.time.MutablePeriod(int,int,int,int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2600;org.joda.time.base.BasePartial.getValues();False;0;131;1;3697;0.0;0.0;1729.5;1729.5
23;3041;org.joda.time.IllegalFieldValueException(org.joda.time.DurationFieldType,java.lang.Number,java.lang.Number,java.lang.Number);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;229;org.joda.time.chrono.BasicYearDateTimeField.getRangeDurationField();False;0;223;1;3605;0.0;0.0;1729.5;1729.5
23;1813;org.joda.time.LocalDateTime.getDayOfMonth();False;0;90;1;3738;0.0;0.0;1729.5;1729.5
23;2334;org.joda.time.Period.plusMinutes(int);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;180;org.joda.time.chrono.AssembledChronology.secondOfMinute();False;0;1157;1;2671;0.0;0.0;1729.5;1729.5
23;917;org.joda.time.DateTime(int,int,int,int,int,int,int,org.joda.time.DateTimeZone);False;0;241;1;3587;0.0;0.0;1729.5;1729.5
23;2191;org.joda.time.MutableInterval(org.joda.time.ReadableDuration,org.joda.time.ReadableInstant);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;1962;org.joda.time.field.BaseDateTimeField.getAsShortText(org.joda.time.ReadablePartial,int,java.util.Locale);False;0;24;1;3804;0.0;0.0;1729.5;1729.5
23;1569;org.joda.time.Period(long,org.joda.time.Chronology);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;525;org.joda.time.Period();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1697;org.joda.time.Hours.hours(int);False;0;36;1;3792;0.0;0.0;1729.5;1729.5
23;2181;org.joda.time.LocalTime$Property.setCopy(int);False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;2086;org.joda.time.LocalDate.toInterval();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;43;org.joda.time.DurationFieldType(java.lang.String);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1486;org.joda.time.DateMidnight.weekOfWeekyear();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;26;org.joda.time.tz.DateTimeZoneBuilder$Recurrence.readFrom(java.io.DataInput);False;0;15;1;3813;0.0;0.0;1729.5;1729.5
23;1804;org.joda.time.convert.StringConverter.getPartialValues(org.joda.time.ReadablePartial,java.lang.Object,org.joda.time.Chronology,org.joda.time.format.DateTimeFormatter);False;0;79;1;3749;0.0;0.0;1729.5;1729.5
23;686;org.joda.time.DateTimeFieldType.access$400();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1753;org.joda.time.chrono.AssembledChronology.readObject(java.io.ObjectInputStream);False;0;16;1;3812;0.0;0.0;1729.5;1729.5
23;110;org.joda.time.chrono.GJYearOfEraDateTimeField(org.joda.time.DateTimeField,org.joda.time.chrono.BasicChronology);False;0;16;1;3812;0.0;0.0;1729.5;1729.5
23;3206;org.joda.time.field.UnsupportedDateTimeField.add(long,int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3038;org.joda.time.IllegalFieldValueException.getUpperBound();False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;2109;org.joda.time.LocalDate$Property.addToCopy(int);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;1659;org.joda.time.base.BaseSingleFieldPeriod.equals(java.lang.Object);False;0;32;1;3796;0.0;0.0;1729.5;1729.5
23;688;org.joda.time.DateTimeFieldType.access$1500();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;845;org.joda.time.format.DateTimeParserBucket.access$100(org.joda.time.format.DateTimeParserBucket);False;0;192;1;3636;0.0;0.0;1729.5;1729.5
23;652;org.joda.time.chrono.BasicWeekyearDateTimeField.isLenient();False;0;28;1;3800;0.0;0.0;1729.5;1729.5
23;2118;org.joda.time.LocalTime.getMillisOfSecond();False;0;77;1;3751;0.0;0.0;1729.5;1729.5
23;665;org.joda.time.chrono.LenientChronology.hashCode();False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;1763;org.joda.time.base.AbstractInterval.isBefore(long);False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;1870;org.joda.time.format.DateTimeFormatter.print(org.joda.time.ReadablePartial);False;0;119;1;3709;0.0;0.0;1729.5;1729.5
23;1309;org.joda.time.DateTime.centuryOfEra();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2905;org.joda.time.Partial$Property.setCopy(java.lang.String,java.util.Locale);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;164;org.joda.time.field.MillisDurationField.isSupported();False;0;120;1;3708;0.0;0.0;1729.5;1729.5
23;3434;org.joda.time.format.PeriodFormatterBuilder.appendMillis3Digit();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3048;org.joda.time.chrono.BasicChronology$HalfdayField.set(long,java.lang.String,java.util.Locale);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;2548;org.joda.time.Hours.isGreaterThan(org.joda.time.Hours);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;208;org.joda.time.chrono.ISOChronology.getInstanceUTC();False;0;990;1;2838;0.0;0.0;1729.5;1729.5
23;2066;org.joda.time.LocalTime.size();False;0;54;1;3774;0.0;0.0;1729.5;1729.5
23;3459;org.joda.time.tz.ZoneInfoCompiler.main(java.lang.String[]);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2992;org.joda.time.tz.DateTimeZoneBuilder$RuleSet.setStandardOffset(int);False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;2078;org.joda.time.LocalDate.dayOfWeek();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1188;org.joda.time.DateTime.withZoneRetainFields(org.joda.time.DateTimeZone);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2355;org.joda.time.format.PeriodFormatterBuilder.appendMillis();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;2296;org.joda.time.format.PeriodFormatterBuilder$Literal.printTo(java.lang.StringBuffer,org.joda.time.ReadablePeriod,java.util.Locale);False;0;31;1;3797;0.0;0.0;1729.5;1729.5
23;2238;org.joda.time.PeriodType.yearMonthDay();False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;42;org.joda.time.DurationFieldType$StandardDurationFieldType(java.lang.String,byte);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;155;org.joda.time.field.DividedDateTimeField.getDurationField();False;0;58;1;3770;0.0;0.0;1729.5;1729.5
23;28;org.joda.time.tz.DateTimeZoneBuilder$OfYear(char,int,int,int,boolean,int);False;0;20;1;3808;0.0;0.0;1729.5;1729.5
23;776;org.joda.time.tz.DateTimeZoneBuilder$DSTZone.nextTransition(long);False;0;89;1;3739;0.0;0.0;1729.5;1729.5
23;790;org.joda.time.tz.DateTimeZoneBuilder$DSTZone.findMatchingRecurrence(long);False;0;95;1;3733;0.0;0.0;1729.5;1729.5
23;3337;org.joda.time.format.DateTimeFormat$StyleFormatter.<clinit>();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;302;org.joda.time.chrono.GregorianChronology.getDateTimeMillis(int,int,int,int);False;0;142;1;3686;0.0;0.0;1729.5;1729.5
23;3122;org.joda.time.convert.ConverterManager.checkAlterPeriodConverters();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;301;org.joda.time.field.PreciseDateTimeField.get(long);False;0;1364;1;2464;0.0;0.0;1729.5;1729.5
23;849;org.joda.time.format.DateTimeParserBucket$SavedState.restoreState(org.joda.time.format.DateTimeParserBucket);False;0;190;1;3638;0.0;0.0;1729.5;1729.5
23;618;org.joda.time.format.DateTimeFormatterBuilder$Fraction.printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale);False;0;326;1;3502;0.0;0.0;1729.5;1729.5
23;2450;org.joda.time.Years.yearsIn(org.joda.time.ReadableInterval);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;986;org.joda.time.DateTime.minusSeconds(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;193;org.joda.time.chrono.AssembledChronology.weekyear();False;0;268;1;3560;0.0;0.0;1729.5;1729.5
23;2495;org.joda.time.Weeks.plus(org.joda.time.Weeks);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2098;org.joda.time.LocalDate.withWeekyear(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1741;org.joda.time.MutablePeriod.setHours(int);False;0;41;1;3787;0.0;0.0;1729.5;1729.5
23;2490;org.joda.time.Weeks.weeksBetween(org.joda.time.ReadableInstant,org.joda.time.ReadableInstant);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1785;org.joda.time.Interval.overlap(org.joda.time.ReadableInterval);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;1822;org.joda.time.LocalDate(int,int,int,org.joda.time.Chronology);False;0;144;1;3684;0.0;0.0;1729.5;1729.5
23;1126;org.joda.time.chrono.GJLocaleSymbols.realignMonths(java.lang.String[]);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;1837;org.joda.time.LocalDateTime(int,int,int,int,int,int,int,org.joda.time.Chronology);False;0;128;1;3700;0.0;0.0;1729.5;1729.5
23;2722;org.joda.time.YearMonthDay$Property.getReadablePartial();False;0;16;1;3812;0.0;0.0;1729.5;1729.5
23;2758;org.joda.time.YearMonth.getFieldTypes();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3445;org.joda.time.tz.DateTimeZoneBuilder$Transition(long,java.lang.String,int,int);False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;2320;org.joda.time.base.AbstractPeriod.getFieldTypes();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1580;org.joda.time.base.BasePeriod.setValue(int,int);False;0;9;1;3819;0.0;0.0;1729.5;1729.5
23;294;org.joda.time.chrono.BasicChronology.getMonthOfYear(long);False;0;824;1;3004;0.0;0.0;1729.5;1729.5
23;119;org.joda.time.chrono.GregorianChronology.getMaxYear();False;0;1320;1;2508;0.0;0.0;1729.5;1729.5
23;3350;org.joda.time.format.DateTimeFormat.fullDate();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;698;org.joda.time.DateTimeFieldType.access$1000();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1236;org.joda.time.DateTime.hourOfDay();False;0;33;1;3795;0.0;0.0;1729.5;1729.5
23;2573;org.joda.time.Seconds.secondsBetween(org.joda.time.ReadableInstant,org.joda.time.ReadableInstant);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1007;org.joda.time.base.AbstractPartial();False;0;1234;1;2594;0.0;0.0;1729.5;1729.5
23;1298;org.joda.time.chrono.GJLocaleSymbols.monthOfYearValueToShortText(int);False;0;24;1;3804;0.0;0.0;1729.5;1729.5
23;3322;org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneId();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1965;org.joda.time.LocalDateTime.withYear(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2925;org.joda.time.DateTimeComparator.getUpperLimit();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;1771;org.joda.time.base.BasePeriod(org.joda.time.ReadableInstant,org.joda.time.ReadableInstant,org.joda.time.PeriodType);False;0;27;1;3801;0.0;0.0;1729.5;1729.5
23;3058;org.joda.time.field.BaseDurationField.getMillis(int);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;561;org.joda.time.format.ISODateTimeFormat.yearElement();False;0;17;1;3811;0.0;0.0;1729.5;1729.5
23;1274;org.joda.time.base.AbstractPartial.get(org.joda.time.DateTimeFieldType);False;0;158;1;3670;0.0;0.0;1729.5;1729.5
23;700;org.joda.time.DateTimeFieldType.access$1800();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1204;org.joda.time.field.AbstractReadableInstantFieldProperty.getRangeDurationField();False;0;61;1;3767;0.0;0.0;1729.5;1729.5
23;674;org.joda.time.tz.CachedDateTimeZone.equals(java.lang.Object);False;0;97;1;3731;0.0;0.0;1729.5;1729.5
23;2397;org.joda.time.PeriodType.withMinutesRemoved();False;0;9;1;3819;0.0;0.0;1729.5;1729.5
23;1891;org.joda.time.Partial.getChronology();False;0;156;1;3672;0.0;0.0;1729.5;1729.5
23;2678;org.joda.time.field.AbstractPartialFieldProperty.getAsText();False;0;14;1;3814;0.0;0.0;1729.5;1729.5
23;2966;org.joda.time.DateTimeZone.setProvider(org.joda.time.tz.Provider);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;946;org.joda.time.base.AbstractDateTime.getHourOfDay();False;0;43;1;3785;0.0;0.0;1729.5;1729.5
23;2348;org.joda.time.format.PeriodFormat.<clinit>();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1748;org.joda.time.Interval.withStart(org.joda.time.ReadableInstant);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;2642;org.joda.time.TimeOfDay.withMillisOfSecond(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1796;org.joda.time.base.AbstractInterval.toPeriod(org.joda.time.PeriodType);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;2326;org.joda.time.Period.plusMonths(int);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;1179;org.joda.time.DateTime.toLocalTime();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;853;org.joda.time.format.DateTimeParserBucket.access$302(org.joda.time.format.DateTimeParserBucket,int);False;0;190;1;3638;0.0;0.0;1729.5;1729.5
23;1824;org.joda.time.convert.ReadablePartialConverter.getSupportedType();False;0;16;1;3812;0.0;0.0;1729.5;1729.5
23;3248;org.joda.time.field.UnsupportedDateTimeField.roundHalfFloor(long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;441;org.joda.time.chrono.BasicFixedMonthChronology.getMaxMonth();False;0;96;1;3732;0.0;0.0;1729.5;1729.5
23;2988;org.joda.time.tz.DateTimeZoneBuilder.getLastRuleSet();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;540;org.joda.time.base.AbstractPeriod.indexOf(org.joda.time.DurationFieldType);False;0;333;1;3495;0.0;0.0;1729.5;1729.5
23;939;org.joda.time.format.DateTimeParserBucket.getZone();False;0;44;1;3784;0.0;0.0;1729.5;1729.5
23;2864;org.joda.time.MonthDay$Property.setCopy(int);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3349;org.joda.time.format.DateTimeFormat.mediumTime();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2586;org.joda.time.Seconds.plus(org.joda.time.Seconds);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;14;org.joda.time.tz.FixedDateTimeZone.equals(java.lang.Object);False;0;29;1;3799;0.0;0.0;1729.5;1729.5
23;273;org.joda.time.chrono.JulianChronology.getMinYear();False;0;113;1;3715;0.0;0.0;1729.5;1729.5
23;3062;org.joda.time.chrono.LimitChronology$LimitDurationField.getValue(long,long);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;1108;org.joda.time.base.AbstractDateTime.toString(java.lang.String,java.util.Locale);False;0;3;1;3825;0.0;0.0;1729.5;1729.5
23;2876;org.joda.time.Partial.withPeriodAdded(org.joda.time.ReadablePeriod,int);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;313;org.joda.time.chrono.GJChronology$CutoverField(org.joda.time.chrono.GJChronology,org.joda.time.DateTimeField,org.joda.time.DateTimeField,long,boolean);False;0;6;1;3822;0.0;0.0;1729.5;1729.5
23;3042;org.joda.time.IllegalFieldValueException(org.joda.time.DurationFieldType,java.lang.String);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2932;org.joda.time.DateTimeUtils();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3003;org.joda.time.tz.DateTimeZoneBuilder$Transition.getMillis();False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;1956;org.joda.time.LocalDateTime.minusYears(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2459;org.joda.time.Years.isGreaterThan(org.joda.time.Years);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3365;org.joda.time.format.ISODateTimeFormat.weekDateTime();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3314;org.joda.time.chrono.GJLocaleSymbols.getHalfdayMaxTextLength();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;2738;org.joda.time.YearMonthDay(long);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;240;org.joda.time.chrono.GJDayOfWeekDateTimeField.getRangeDurationField();False;0;71;1;3757;0.0;0.0;1729.5;1729.5
23;1943;org.joda.time.LocalDateTime.era();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1390;org.joda.time.MutableDateTime.setMonthOfYear(int);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;2976;org.joda.time.tz.FixedDateTimeZone.previousTransition(long);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;753;org.joda.time.convert.ConverterSet.add(org.joda.time.convert.Converter,org.joda.time.convert.Converter[]);False;0;43;1;3785;0.0;0.0;1729.5;1729.5
23;2497;org.joda.time.Weeks.toStandardDuration();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;717;org.joda.time.convert.AbstractConverter();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1356;org.joda.time.MutableDateTime.parse(java.lang.String);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1174;org.joda.time.chrono.BasicFixedMonthChronology.getDayOfMonth(long);False;0;75;1;3753;0.0;0.0;1729.5;1729.5
23;1100;org.joda.time.DateTime.minusMinutes(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2516;org.joda.time.Days.toStandardMinutes();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2817;org.joda.time.MonthDay.minusMonths(int);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;595;org.joda.time.format.DateTimeFormatterBuilder.appendSecondOfMinute(int);False;0;25;1;3803;0.0;0.0;1729.5;1729.5
23;2457;org.joda.time.Years.plus(org.joda.time.Years);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1029;org.joda.time.DateMidnight.checkInstant(long,org.joda.time.Chronology);False;0;141;1;3687;0.0;0.0;1729.5;1729.5
23;469;org.joda.time.format.DateTimeFormatterBuilder.append0(java.lang.Object);False;0;233;1;3595;0.0;0.0;1729.5;1729.5
23;3061;org.joda.time.field.BaseDurationField.getMillis(long);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;3404;org.joda.time.format.PeriodFormatterBuilder$Separator.printTo(java.io.Writer,org.joda.time.ReadablePeriod,java.util.Locale);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2151;org.joda.time.LocalTime.compareTo(org.joda.time.ReadablePartial);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;617;org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral.printTo(java.lang.StringBuffer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale);False;0;394;1;3434;0.0;0.0;1729.5;1729.5
23;1661;org.joda.time.base.BaseSingleFieldPeriod.getValue(int);False;0;29;1;3799;0.0;0.0;1729.5;1729.5
23;1010;org.joda.time.base.AbstractPartial.getField(int);False;0;556;1;3272;0.0;0.0;1729.5;1729.5
23;2070;org.joda.time.LocalDate.year();False;0;9;1;3819;0.0;0.0;1729.5;1729.5
23;2982;org.joda.time.DateTime.withEarlierOffsetAtOverlap();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;624;org.joda.time.chrono.GregorianChronology.toString();False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;2715;org.joda.time.YearMonthDay.minusDays(int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;734;org.joda.time.convert.ReadableIntervalConverter();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1942;org.joda.time.LocalDateTime.centuryOfEra();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2136;org.joda.time.format.DateTimeFormatter.parseLocalTime(java.lang.String);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;2954;org.joda.time.DateTimeZone.getOffset(org.joda.time.ReadableInstant);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;1875;org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral.printTo(java.lang.StringBuffer,org.joda.time.ReadablePartial,java.util.Locale);False;0;116;1;3712;0.0;0.0;1729.5;1729.5
23;85;org.joda.time.DateTimeFieldType.halfdayOfDay();False;0;35;1;3793;0.0;0.0;1729.5;1729.5
23;2659;org.joda.time.TimeOfDay(long);False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;593;org.joda.time.format.DateTimeFormatterBuilder.appendMinuteOfHour(int);False;0;72;1;3756;0.0;0.0;1729.5;1729.5
23;747;org.joda.time.DateTimeUtils.currentTimeMillis();False;0;379;1;3449;0.0;0.0;1729.5;1729.5
23;651;org.joda.time.chrono.BasicMonthOfYearDateTimeField.isLenient();False;0;28;1;3800;0.0;0.0;1729.5;1729.5
23;2299;org.joda.time.Period.normalizedStandard();False;0;8;1;3820;0.0;0.0;1729.5;1729.5
23;2546;org.joda.time.Hours.hoursIn(org.joda.time.ReadableInterval);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;1257;org.joda.time.chrono.CopticChronology.hashCode();False;0;26;1;3802;0.0;0.0;1729.5;1729.5
23;715;org.joda.time.convert.ReadableInstantConverter.<clinit>();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;827;org.joda.time.format.DateTimeFormatterBuilder.appendFractionOfMinute(int,int);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;92;org.joda.time.tz.FixedDateTimeZone.hashCode();False;0;132;1;3696;0.0;0.0;1729.5;1729.5
23;3162;org.joda.time.field.OffsetDateTimeField.roundHalfCeiling(long);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2810;org.joda.time.MonthDay(org.joda.time.Chronology);False;0;7;1;3821;0.0;0.0;1729.5;1729.5
23;2860;org.joda.time.MonthDay.parse(java.lang.String,org.joda.time.format.DateTimeFormatter);False;0;4;1;3824;0.0;0.0;1729.5;1729.5
23;338;org.joda.time.chrono.GJDayOfWeekDateTimeField.getMaximumValue();False;0;70;1;3758;0.0;0.0;1729.5;1729.5
23;1084;org.joda.time.field.UnsupportedDateTimeField.isSupported();False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;81;org.joda.time.field.BaseDateTimeField.isSupported();False;0;224;1;3604;0.0;0.0;1729.5;1729.5
23;550;org.joda.time.DateTime(long,org.joda.time.Chronology);False;0;474;1;3354;0.0;0.0;1729.5;1729.5
23;476;org.joda.time.format.DateTimeFormatter(org.joda.time.format.DateTimePrinter,org.joda.time.format.DateTimeParser,java.util.Locale,boolean,org.joda.time.Chronology,org.joda.time.DateTimeZone,java.lang.Integer,int);False;0;296;1;3532;0.0;0.0;1729.5;1729.5
23;953;org.joda.time.chrono.LimitChronology.getDateTimeMillis(int,int,int,int,int,int,int);False;0;134;1;3694;0.0;0.0;1729.5;1729.5
23;2978;org.joda.time.MockZone.nextTransition(long);False;0;18;1;3810;0.0;0.0;1729.5;1729.5
23;3260;org.joda.time.format.DateTimeFormatterBuilder$TextField.parseInto(org.joda.time.format.DateTimeParserBucket,java.lang.String,int);False;0;27;1;3801;0.0;0.0;1729.5;1729.5
23;1549;org.joda.time.convert.NullConverter.getDurationMillis(java.lang.Object);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;3275;org.joda.time.format.DateTimeFormatterBuilder$TextField.printTo(java.io.Writer,long,org.joda.time.Chronology,int,org.joda.time.DateTimeZone,java.util.Locale);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;3401;org.joda.time.format.PeriodFormatter.isPrinter();False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;492;org.joda.time.format.FormatUtils.appendPaddedInteger(java.lang.StringBuffer,int,int);False;0;583;1;3245;0.0;0.0;1729.5;1729.5
23;3121;org.joda.time.convert.ConverterManager.addPeriodConverter(org.joda.time.convert.PeriodConverter);False;0;5;1;3823;0.0;0.0;1729.5;1729.5
23;3089;org.joda.time.chrono.GJChronology$CutoverField.getAsText(int,java.util.Locale);False;0;1;1;3827;0.0;0.0;1729.5;1729.5
23;2129;org.joda.time.LocalTime(org.joda.time.Chronology);False;0;2;1;3826;0.0;0.0;1729.5;1729.5
23;2351;org.joda.time.format.PeriodFormatterBuilder.appendSuffix(java.lang.String,java.lang.String);False;0;10;1;3818;0.0;0.0;1729.5;1729.5
23;1033;org.joda.time.convert.ReadableInstantConverter.getChronology(java.lang.Object,org.joda.time.Chronology);False;0;29;1;3799;0.0;0.0;1729.5;1729.5
23;1893;org.joda.time.chrono.BasicFixedMonthChronology.getDaysInMonthMax();False;0;42;1;3786;0.0;0.0;1729.5;1729.5
23;373;org.joda.time.chrono.BasicWeekyearDateTimeField.getMaximumValue();False;0;17;1;3811;0.0;0.0;1729.5;1729.5
